

================================================================================
=== START AI RESPONSE LOG | File: POJK 1 Tahun 2024 Kualitas Aset Bank Perekonomian Rakyat.md | Time: 2026-06-24 11:08:28 ===
================================================================================
--- METADATA EXTRACTION RESULT ---
PERATURAN OTORITAS JASA KEUANGAN NOMOR 1 TAHUN 2024 TENTANG KUALITAS ASET BANK PEREKONOMIAN RAKYAT|POJK|10 Januari 2024
----------------------------------

--- CYCLE 1 OUTPUT ---
Ketentuan|1|Pasal 1|Cukup jelas.|1|1|Bank Perekonomian Rakyat yang selanjutnya disingkat BPR adalah jenis bank konvensional yang dalam kegiatannya tidak memberikan jasa dalam lalu lintas giral secara langsung.
Ketentuan|1|Pasal 1|Cukup jelas.|2|2|Aset adalah aset produktif dan aset nonproduktif.
Ketentuan|1|Pasal 1|Cukup jelas.|3|3|Aset Produktif adalah penyediaan dana BPR dalam mata uang rupiah untuk memperoleh penghasilan, dalam bentuk kredit, surat berharga, penempatan pada bank lain, dan penyertaan modal.
Ketentuan|1|Pasal 1|Cukup jelas.|4|4|Penempatan pada Bank Lain adalah penempatan dana BPR pada bank lain dalam bentuk giro, tabungan, deposito, sertifikat deposito, kredit yang diberikan, dan penempatan dana lainnya yang sejenis.
Ketentuan|1|Pasal 1|Cukup jelas.|5|5|Surat Berharga adalah surat berharga yang diterbitkan oleh Bank Indonesia, Pemerintah, atau Pemerintah Daerah.
Ketentuan|1|Pasal 1|Cukup jelas.|6|6|Kredit adalah penyediaan dana atau tagihan yang dapat dipersamakan dengan itu, berdasarkan persetujuan atau kesepakatan pinjam-meminjam antara BPR dan pihak peminjam yang mewajibkan pihak peminjam untuk melunasi utangnya setelah jangka waktu tertentu dengan pemberian bunga termasuk pengalihan piutang.
Ketentuan|1|Pasal 1|Cukup jelas.|7|7|Penyertaan Modal adalah penanaman dana BPR dalam bentuk saham pada lembaga penunjang BPR dengan persyaratan sesuai dengan ketentuan peraturan perundang-undangan.
Ketentuan|1|Pasal 1|Cukup jelas.|8|8|Aset Nonproduktif adalah agunan yang diambil alih, properti terbengkalai, dan tagihan BPR yang timbul akibat pihak lawan tidak memenuhi kewajiban kepada BPR.
Ketentuan|1|Pasal 1|Cukup jelas.|9|9|Agunan Yang Diambil Alih selanjutnya disingkat AYDA adalah aset yang diperoleh BPR baik sebagian atau seluruhnya dengan cara pembelian melalui pelelangan maupun di luar pelelangan berdasarkan penyerahan secara sukarela oleh pemilik agunan atau berdasarkan kuasa untuk menjual di luar lelang dari pemilik agunan, dalam hal debitur tidak memenuhi kewajiban kepada BPR dengan ketentuan agunan yang dibeli untuk dicairkan secepatnya.
Ketentuan|1|Pasal 1|Cukup jelas.|10|10|Properti Terbengkalai adalah aset tetap dalam bentuk properti yang dimiliki BPR namun tidak digunakan untuk kegiatan usaha BPR yang berkaitan operasional BPR.
Ketentuan|1|Pasal 1|Cukup jelas.|11|11|Penyisihan Penilaian Kualitas Aset yang selanjutnya disingkat PPKA adalah penyisihan yang dihitung sebesar persentase tertentu berdasarkan kualitas Aset untuk keperluan perhitungan kewajiban penyediaan modal minimum BPR.
Ketentuan|1|Pasal 1|Cukup jelas.|12|12|Cadangan Kerugian Penurunan Nilai yang selanjutnya disingkat CKPN adalah penyisihan yang dibentuk atas penurunan nilai instrumen keuangan sesuai standar akuntansi keuangan.
Ketentuan|1|Pasal 1|Cukup jelas.|13|13|Kewajiban Penyediaan Modal Minimum yang selanjutnya disingkat KPMM adalah rasio modal terhadap aset tertimbang menurut risiko yang wajib disediakan oleh BPR sesuai dengan Peraturan Otoritas Jasa Keuangan mengenai kewajiban penyediaan modal minimum dan pemenuhan modal inti minimum bank perkreditan rakyat.
Ketentuan|1|Pasal 1|Cukup jelas.|14|14|Direksi adalah direksi bagi BPR berbentuk badan hukum perseroan terbatas, perusahaan umum daerah, perusahaan perseroan daerah, perusahaan daerah, atau pengurus bagi BPR berbentuk badan hukum koperasi.
Ketentuan|1|Pasal 1|Cukup jelas.|15|15|Dewan Komisaris adalah dewan komisaris bagi BPR berbentuk badan hukum perseroan terbatas, komisaris bagi BPR berbentuk badan hukum perusahaan perseroan daerah, dewan pengawas bagi BPR berbentuk badan hukum perusahaan umum daerah dan perusahaan daerah, serta pengawas bagi BPR berbentuk badan hukum koperasi.
Ketentuan|1|Pasal 1|Cukup jelas.|16|16|Nasabah Debitur yang selanjutnya disebut Debitur adalah nasabah yang memperoleh fasilitas Kredit atau yang dipersamakan dengan itu berdasarkan perjanjian BPR dengan nasabah yang bersangkutan.
Ketentuan|1|Pasal 1|Cukup jelas.|17|17|Restrukturisasi Kredit adalah upaya perbaikan yang dilakukan BPR dalam kegiatan perkreditan terhadap Debitur yang mengalami kesulitan untuk memenuhi kewajibannya.
Bab II|5|Pasal 5 ayat (1)|BPR wajib menetapkan kualitas yang sama terhadap Aset Produktif yang diberikan oleh lebih dari 1 (satu) BPR yang digunakan untuk membiayai:|2|b|Proyek yang sama termasuk proyek yang menjadi sumber pembayaran pokok dan/atau bunga yang sama.|
Bab II|5|Pasal 5 ayat (2)|Ketentuan sebagaimana dimaksud pada ayat (1) berlaku untuk:|1|a|Batas jumlah sebagaimana dimaksud dalam pengaturan ini diperhitungkan terhadap seluruh fasilitas yang diberikan kepada setiap debitur atau setiap proyek, baik untuk debitur individual maupun kelompok peminjam jika Aset Produktif digunakan untuk membiayai proyek yang sama. Aset Produktif yang diberikan oleh setiap BPR dengan jumlah lebih dari Rp1.000.000.000,00 (satu miliar rupiah) kepada 1 (satu) debitur atau 1 (satu) proyek yang sama, tidak dipengaruhi oleh kualitas Aset Produktif yang diberikan oleh BPR lain kepada debitur atau proyek yang sama dengan jumlah kurang dari atau sama dengan Rp1.000.000.000,00 (satu miliar rupiah).|
Bab II|5|Pasal 5 ayat (2)|Ketentuan sebagaimana dimaksud pada ayat (1) berlaku untuk:|2|b|25 (dua puluh lima) debitur terbesar ditentukan oleh BPR secara individu. Batas jumlah sebagaimana dimaksud dalam pengaturan ini diperhitungkan terhadap seluruh fasilitas yang diberikan kepada setiap debitur. Aset Produktif yang diberikan oleh BPR dengan jumlah lebih dari Rp500.000.000,00 (lima ratus juta rupiah) sampai dengan Rp1.000.000.000,00 (satu miliar rupiah) kepada 1 (satu) debitur yang merupakan 25 (dua puluh lima) debitur terbesar BPR tersebut, tidak dipengaruhi oleh kualitas Aset Produktif yang diberikan oleh BPR lain kepada debitur atau proyek yang sama dengan jumlah kurang dari atau sama dengan Rp1.000.000.000,00 (satu miliar rupiah). Contoh: Debitur A merupakan: a. 25 (dua puluh lima) debitur terbesar BPR C dengan portofolio Kredit sebesar Rp750.000.000,00 (tujuh ratus lima puluh juta rupiah) dengan kualitas Lancar; b. debitur dari BPR D dengan portofolio sebesar Rp750.000.000,00 (tujuh ratus lima puluh juta rupiah) dengan kualitas Dalam Perhatian Khusus. BPR C tidak perlu menyamakan kualitas debitur terhadap Debitur A menjadi Dalam Perhatian Khusus, mempertimbangkan portofolio Kredit BPR D terhadap debitur A kurang dari Rp1.000.000.000,00 (satu miliar rupiah).|
Bab II|5|Pasal 5 ayat (2)|Ketentuan sebagaimana dimaksud pada ayat (1) berlaku untuk:|3|c|Aset Produktif yang diberikan berdasarkan perjanjian Kredit bersama yaitu struktur Kredit seperti sindikasi. Dalam menetapkan kualitas yang sama terhadap Aset Produktif yang diberikan berdasarkan perjanjian Kredit bersama tidak terdapat batasan jumlah minimum. Dengan demikian, Aset Produktif yang diberikan kepada 1 (satu) debitur atau 1 (satu) proyek yang sama berdasarkan perjanjian Kredit bersama ditetapkan kualitas yang sama meskipun Aset Produktif yang diberikan oleh setiap BPR kurang dari atau sama dengan Rp1.000.000.000,00 (satu miliar rupiah).|
Bab II|5|Pasal 5 ayat (3)|Dalam hal terdapat perbedaan kualitas Aset Produktif sebagaimana dimaksud pada ayat (1) dan ayat (2), kualitas yang ditetapkan oleh setiap BPR terhadap Aset Produktif wajib mengikuti kualitas yang paling rendah.|1||Contoh: BPR B dan BPR C memiliki perjanjian Kredit bersama (sindikasi) untuk memberikan fasilitas Kredit kepada Debitur A. Hasil penilaian yang dilakukan BPR B dan BPR C untuk Kredit yang diberikan kepada Debitur A: a. Lancar, pada BPR B; dan b. Kurang lancar, pada BPR C. Mengingat fasilitas diberikan kepada Debitur yang sama dan sumber pembayaran kewajiban berasal dari usaha yang sama serta tidak terdapat pemisahan arus kas yang tegas, kualitas yang ditetapkan untuk fasilitas Kredit kepada Debitur A tersebut, baik oleh BPR B maupun BPR C, adalah sama mengikuti kualitas Aset Produktif yang lebih rendah, yaitu kurang lancar.|
Bab II|5|Pasal 5 ayat (4)|Ketentuan sebagaimana dimaksud pada ayat (3) dapat dikecualikan terhadap Aset Produktif yang ditetapkan berdasarkan faktor penilaian yang berbeda.|1||Contoh penetapan kualitas Aset Produktif berdasarkan faktor penilaian yang berbeda: Kualitas Kredit ditetapkan berdasarkan faktor penilaian berupa prospek usaha, kinerja debitur, dan kemampuan membayar. Di sisi lain, kualitas Surat Berharga ditetapkan berdasarkan faktor penilaian berupa peringkat, ketepatan pembayaran kupon atau kewajiban lain yang sejenis, dan jatuh tempo pembayaran. Karena terdapat perbedaan faktor penilaian untuk penetapan kualitas Kredit dan Surat Berharga maka kualitas Kredit dan Surat Berharga dapat ditetapkan secara berbeda meskipun untuk debitur atau proyek yang sama.|
Bab II|5|Pasal 5 ayat (5)|BPR wajib melakukan evaluasi dan penyesuaian jika terdapat perubahan atas penetapan kualitas sebagaimana dimaksud pada ayat (1) paling lama untuk posisi akhir bulan Maret, bulan Juni, bulan September, dan bulan Desember.|1||Cukup jelas.|
Bab II|6|Pasal 6 ayat (1)|BPR dapat menetapkan kualitas yang tidak sama untuk Aset Produktif yang diberikan kepada Debitur sebagaimana dimaksud dalam Pasal 4 ayat (1) atau Pasal 5 ayat (1) dalam hal Debitur memenuhi persyaratan paling sedikit:|1|1|Sumber dana antara lain gaji, warisan, dan/atau penghasilan lainnya.|
Bab II|6|Pasal 6 ayat (1)|BPR dapat menetapkan kualitas yang tidak sama untuk Aset Produktif yang diberikan kepada Debitur sebagaimana dimaksud dalam Pasal 4 ayat (1) atau Pasal 5 ayat (1) dalam hal Debitur memenuhi persyaratan paling sedikit:|1|2|Sumber dana antara lain gaji, warisan, dan/atau penghasilan lainnya.|
Bab II|6|Pasal 6 ayat (1)|BPR dapat menetapkan kualitas yang tidak sama untuk Aset Produktif yang diberikan kepada Debitur sebagaimana dimaksud dalam Pasal 4 ayat (1) atau Pasal 5 ayat (1) dalam hal Debitur memenuhi persyaratan paling sedikit:|1|3|Sumber dana antara lain gaji, warisan, dan/atau penghasilan lainnya.|
Bab II|6|Pasal 6 ayat (1)|BPR dapat menetapkan kualitas yang tidak sama untuk Aset Produktif yang diberikan kepada Debitur sebagaimana dimaksud dalam Pasal 4 ayat (1) atau Pasal 5 ayat (1) dalam hal Debitur memenuhi persyaratan paling sedikit:|2|b|Yang dimaksud dengan "pemisahan yang tegas antara arus kas dari masing-masing proyek, usaha, atau sumber dana yang berbeda" adalah tidak terdapat keterkaitan yang signifikan dalam arus kas antar proyek, usaha, atau sumber dana. Keterkaitan arus kas dianggap signifikan antara lain dalam hal kelangsungan arus kas suatu proyek, usaha, atau sumber dana akan terganggu jika arus kas proyek, usaha, atau sumber dana lain mengalami gangguan. Informasi pemisahan arus kas dari masing-masing proyek, usaha, atau sumber dana dituangkan dalam analisis kredit pada saat proses pemberian kredit dan didokumentasikan secara memadai.|
Bab II|6|Pasal 6 ayat (2)|BPR yang menetapkan kualitas yang tidak sama untuk Aset Produktif yang diberikan kepada 1 (satu) Debitur sebagaimana dimaksud pada ayat (1) wajib mendokumentasikan daftar yang memuat nama Debitur beserta rincian yang meliputi proyek atau usaha yang dibiayai, sumber dana yang berbeda, plafon dan baki debet Aset Produktif, kualitas yang ditetapkan oleh BPR, kualitas yang ditetapkan oleh BPR lain, surat pernyataan dari debitur dan salinan perjanjian kredit dari BPR lain, dan alasan penetapan kualitas yang tidak sama.|1||Cukup jelas.|
Bab II|6|Pasal 6 ayat (3)|BPR wajib menyampaikan laporan perbedaan kualitas berupa daftar Debitur beserta rincian sebagaimana dimaksud pada ayat (2) untuk posisi akhir bulan Maret, bulan Juni, bulan September, dan bulan Desember.|1||Cukup jelas.|
Bab II|6|Pasal 6 ayat (4)|Laporan perbedaan kualitas aset produktif sebagaimana dimaksud pada ayat (3) disampaikan kepada Otoritas Jasa Keuangan sesuai dengan Peraturan Otoritas Jasa Keuangan mengenai pelaporan bank perkreditan rakyat dan bank pembiayaan rakyat syariah melalui sistem pelaporan Otoritas Jasa Keuangan dengan format laporan tercantum dalam Lampiran I yang merupakan bagian tidak terpisahkan dari Peraturan Otoritas Jasa Keuangan ini.|1||Penyampaian laporan perbedaan kualitas dilakukan dalam bentuk portable document format (.pdf).|
Bab II|6|Pasal 6 ayat (5)|Dalam hal berdasarkan hasil pengawasan Otoritas Jasa Keuangan diketahui bahwa penetapan yang dilakukan BPR tidak memenuhi persyaratan sebagaimana dimaksud pada ayat (1), BPR melakukan penetapan sesuai dengan ketentuan sebagaimana dimaksud dalam Pasal 4 ayat (1) huruf a atau Pasal 5 ayat (1) huruf a.|1||Cukup jelas.|
Bab II|7|Pasal 7 ayat (1)|Kualitas Aset Produktif dalam bentuk Kredit yang diberikan oleh setiap BPR kepada 1 (satu) Debitur atau 1 (satu) proyek atau usaha dinilai berdasarkan faktor penilaian:|1|a|Prospek usaha termasuk prospek proyek yang menjadi bagian dari usaha tersebut.|
Bab II|7|Pasal 7 ayat (1)|Kualitas Aset Produktif dalam bentuk Kredit yang diberikan oleh setiap BPR kepada 1 (satu) Debitur atau 1 (satu) proyek atau usaha dinilai berdasarkan faktor penilaian:|2|b|Prospek usaha termasuk prospek proyek yang menjadi bagian dari usaha tersebut.|
Bab II|7|Pasal 7 ayat (1)|Kualitas Aset Produktif dalam bentuk Kredit yang diberikan oleh setiap BPR kepada 1 (satu) Debitur atau 1 (satu) proyek atau usaha dinilai berdasarkan faktor penilaian:|3|c|Prospek usaha termasuk prospek proyek yang menjadi bagian dari usaha tersebut.|
Bab II|7|Pasal 7 ayat (2)|Kualitas Aset Produktif dalam bentuk Kredit yang diberikan oleh setiap BPR kepada 1 (satu) Debitur atau 1 (satu) proyek atau usaha dengan jumlah paling banyak Rp5.000.000.000,00 (lima miliar rupiah) dapat dinilai berdasarkan ketepatan pembayaran pokok dan/atau bunga.|1||Batas jumlah (limit) diperhitungkan terhadap seluruh fasilitas Kredit yang diberikan kepada 1 (satu) Debitur atau lebih dari 1 (satu) Debitur ketika Kredit digunakan untuk membiayai proyek atau usaha yang sama. Ketepatan pembayaran pokok dan/atau bunga antara lain dinilai melalui pembayaran pokok dan/atau bunga tepat waktu, dan/atau tidak terdapat tunggakan dan sesuai dengan persyaratan Kredit yang diperjanjikan.|
Bab II|7|Pasal 7 ayat (3)|Penetapan kualitas Aset Produktif dalam bentuk Kredit sebagaimana dimaksud pada ayat (1) dan ayat (2) tercantum dalam Lampiran II yang merupakan bagian tidak terpisahkan dari Peraturan Otoritas Jasa Keuangan ini.|1||Cukup jelas.|
Bab II|8|Pasal 8 ayat (1)|Penilaian terhadap prospek usaha sebagaimana dimaksud dalam Pasal 7 ayat (1) huruf a meliputi penilaian terhadap komponen:|1|a|Potensi pertumbuhan usaha antara lain dinilai melalui proyeksi pertumbuhan usaha Debitur.|
Bab II|8|Pasal 8 ayat (1)|Penilaian terhadap prospek usaha sebagaimana dimaksud dalam Pasal 7 ayat (1) huruf a meliputi penilaian terhadap komponen:|2|b|Kondisi pasar dan posisi Debitur dalam persaingan antara lain dinilai melalui dampak kondisi perekonomian dan/atau persaingan usaha di pasar terhadap usaha Debitur.|
Bab II|8|Pasal 8 ayat (1)|Penilaian terhadap prospek usaha sebagaimana dimaksud dalam Pasal 7 ayat (1) huruf a meliputi penilaian terhadap komponen:|3|c|Kualitas manajemen dan permasalahan tenaga kerja antara lain dinilai melalui tata kelola manajemen usaha Debitur, komposisi tenaga kerja, dan/atau perselisihan atau pemogokan tenaga kerja.|
Bab II|8|Pasal 8 ayat (1)|Penilaian terhadap prospek usaha sebagaimana dimaksud dalam Pasal 7 ayat (1) huruf a meliputi penilaian terhadap komponen:|4|d|Dukungan dari pemilik, grup, atau afiliasi antara lain dinilai dari kapasitas dan kemampuan pemilik, grup, atau afiliasi dalam mendukung usaha Debitur.|
Bab II|8|Pasal 8 ayat (1)|Penilaian terhadap prospek usaha sebagaimana dimaksud dalam Pasal 7 ayat (1) huruf a meliputi penilaian terhadap komponen:|5|e|Yang dimaksud dengan "Debitur" adalah Debitur yang memiliki kewajiban melakukan upaya pengelolaan lingkungan hidup sesuai dengan ketentuan peraturan perundang-undangan mengenai perlindungan dan pengelolaan lingkungan hidup.|
Bab II|8|Pasal 8 ayat (2)|Penilaian terhadap kinerja Debitur sebagaimana dimaksud dalam Pasal 7 ayat (1) huruf b meliputi penilaian terhadap komponen:|1|a|Profitabilitas antara lain dinilai melalui analisis pendapatan dan biaya (cost and benefit analysis) dan/atau pertumbuhan laba dari periode ke periode.|
Bab II|8|Pasal 8 ayat (2)|Penilaian terhadap kinerja Debitur sebagaimana dimaksud dalam Pasal 7 ayat (1) huruf b meliputi penilaian terhadap komponen:|2|b|Struktur permodalan antara lain dinilai melalui kemampuan modal Debitur untuk membiayai usaha termasuk kemampuan untuk melakukan penambahan modal dalam hal diperlukan.|
Bab II|8|Pasal 8 ayat (2)|Penilaian terhadap kinerja Debitur sebagaimana dimaksud dalam Pasal 7 ayat (1) huruf b meliputi penilaian terhadap komponen:|3|c|Arus kas antara lain dinilai melalui analisis likuiditas dan modal kerja usaha Debitur dan/atau kemampuan Debitur dalam memenuhi kewajiban pembayaran pokok dan/atau bunga tanpa dukungan sumber dana lain selain proyek atau usaha yang dibiayai.|
